OrderID,OrderDate,CustomerID,ProductID,Quantity,DiscountPercent,ShippingCost,PaymentMethod,PaymentStatus,ReturnStatus,DeliveryDays
17760,22-02-2024,4690,310,2,25,183,COD,Failed,No,6
17761,10-01-2022,1429,717,3,5,309,Credit Card,Completed,No,11
17762,07-11-2023,948,854,1,15,369,Credit Card,Completed,No,5
17763,10-07-2022,2528,1136,4,20,46,Debit Card,Completed,No,7
17764,14-03-2024,1349,711,1,30,492,COD,Pending,No,3
17765,03-06-2023,381,762,5,30,426,Credit Card,Completed,No,3
17766,20-04-2023,1705,852,1,5,271,Debit Card,Completed,No,4
17767,19-10-2023,310,1125,5,5,117,Net Banking,Completed,No,5
17768,04-03-2023,3415,1434,5,30,183,Net Banking,Completed,No,8
17769,05-05-2023,1499,595,3,5,455,Net Banking,Completed,No,9
17770,06-07-2024,2895,1246,5,20,428,UPI,Completed,No,1
17771,28-02-2024,661,1378,5,5,331,Net Banking,Completed,No,10
17772,15-06-2023,3448,668,5,15,363,Credit Card,Pending,No,2
17773,25-08-2022,2274,611,1,15,334,Credit Card,Completed,Yes,7
17774,17-07-2024,1498,240,1,0,204,Debit Card,Completed,No,2
17775,06-04-2024,2073,379,4,10,446,UPI,Completed,No,1
17776,25-07-2024,3437,1168,2,20,320,COD,Completed,No,10
17777,09-08-2024,2143,243,3,5,167,COD,Completed,Yes,11
17778,11-06-2024,4661,480,1,20,445,UPI,Completed,No,3
17779,05-05-2022,1606,1368,4,20,442,COD,Completed,No,5
17780,20-01-2022,4740,69,4,5,486,COD,Completed,No,6
17781,05-03-2024,1432,716,3,10,463,Net Banking,Completed,Yes,11
17782,28-07-2023,1951,918,4,25,433,UPI,Completed,No,2
17783,05-04-2023,3923,1036,1,30,456,Debit Card,Completed,No,2
17784,28-09-2023,459,1117,5,15,92,UPI,Completed,No,9
17785,27-10-2023,2949,487,1,20,324,COD,Completed,Yes,3
17786,20-07-2024,338,807,4,5,86,COD,Completed,No,10
17787,23-04-2023,3944,1444,2,5,393,Credit Card,Completed,No,7
17788,13-06-2022,2014,774,2,20,254,Debit Card,Completed,No,3
17789,25-08-2024,4021,688,5,25,351,UPI,Completed,No,6
17790,30-04-2023,345,1032,4,30,144,Credit Card,Completed,No,3
17791,02-04-2022,4672,70,5,15,399,Debit Card,Completed,No,8
17792,12-04-2023,943,1374,5,15,71,Debit Card,Completed,No,8
17793,08-04-2023,346,61,5,30,300,Net Banking,Completed,Yes,7
17794,29-12-2022,3895,1278,2,25,206,COD,Completed,No,5
17795,26-06-2023,3320,339,3,25,267,Credit Card,Completed,No,9
17796,10-05-2024,3696,862,4,10,353,COD,Pending,No,7
17797,13-07-2024,325,304,5,20,193,Credit Card,Completed,No,2
17798,14-11-2023,2139,1346,5,5,49,Net Banking,Completed,No,4
17799,20-10-2024,4390,619,1,15,317,Debit Card,Completed,No,10
17800,25-06-2023,3613,1176,1,20,385,Debit Card,Completed,No,10
17801,28-11-2023,524,1400,1,10,287,Debit Card,Completed,No,5
17802,27-08-2022,2898,284,4,15,492,COD,Completed,No,2
17803,01-01-2022,3741,1058,3,5,257,Debit Card,Pending,No,9
17804,11-09-2023,259,1337,4,5,53,Credit Card,Completed,No,1
17805,30-07-2023,1111,282,4,15,405,UPI,Failed,Yes,8
17806,28-12-2024,821,703,2,0,479,COD,Completed,No,1
17807,30-03-2022,2789,662,4,15,402,Net Banking,Completed,Yes,1
17808,14-09-2023,4665,480,1,10,158,Net Banking,Completed,No,8
17809,17-06-2024,4605,619,1,20,177,Credit Card,Completed,No,6
17810,21-03-2023,1564,932,5,20,497,COD,Completed,Yes,6
17811,28-08-2022,4621,1230,5,5,224,COD,Completed,No,7
17812,09-07-2022,1208,549,1,30,212,Net Banking,Completed,No,5
17813,07-12-2023,309,643,4,25,111,Credit Card,Completed,No,8
17814,03-03-2024,1840,988,4,15,321,Credit Card,Completed,No,9
17815,10-02-2022,3353,744,3,10,167,Net Banking,Completed,No,8
17816,30-11-2023,1384,1088,4,15,463,COD,Completed,No,11
17817,16-08-2023,2307,364,2,25,404,COD,Failed,No,5
17818,29-11-2022,1181,1242,2,15,273,Debit Card,Completed,Yes,5
17819,17-09-2024,2473,407,4,0,366,Debit Card,Completed,Yes,2
17820,16-04-2022,2687,967,5,15,277,UPI,Completed,No,1
17821,20-07-2024,2968,1082,5,15,330,COD,Completed,No,6
17822,08-01-2024,4446,1291,5,10,372,Debit Card,Completed,No,9
17823,05-09-2023,961,265,2,5,45,Net Banking,Completed,No,1
17824,04-09-2024,3457,901,1,20,277,Credit Card,Completed,No,9
17825,26-04-2024,438,1350,3,20,282,UPI,Completed,No,7
17826,29-08-2022,456,622,5,0,131,COD,Completed,No,6
17827,04-08-2022,3818,1170,4,20,431,Credit Card,Completed,No,6
17828,09-08-2022,1570,65,1,15,169,UPI,Completed,No,5
17829,15-04-2022,1104,368,3,10,284,UPI,Completed,No,2
17830,18-09-2024,1619,591,1,25,385,UPI,Completed,No,7
17831,26-08-2024,3613,1417,4,15,485,Net Banking,Completed,No,3
17832,14-03-2024,1513,1004,1,25,369,Debit Card,Failed,No,11
17833,21-09-2023,4739,1468,3,30,200,Credit Card,Completed,No,11
17834,09-07-2024,392,1161,4,30,57,Net Banking,Completed,No,7
17835,12-01-2024,2622,684,2,15,81,Credit Card,Completed,No,5
17836,17-08-2023,921,1163,1,15,364,UPI,Completed,No,11
17837,21-12-2023,2458,131,4,10,257,UPI,Completed,No,7
17838,06-05-2024,3601,717,1,0,138,Net Banking,Completed,No,5
17839,01-12-2023,4509,773,4,5,428,Debit Card,Completed,No,5
17840,02-08-2024,1789,662,5,30,190,Net Banking,Completed,No,5
17841,03-11-2022,261,822,1,5,233,UPI,Completed,No,4
17842,14-11-2024,2014,434,5,5,499,Net Banking,Completed,No,8
17843,22-07-2024,1336,107,5,20,209,Credit Card,Completed,No,9
17844,07-11-2022,335,26,2,25,166,Credit Card,Failed,No,4
17845,07-12-2022,2780,579,5,10,456,COD,Completed,No,10
17846,04-03-2024,804,182,1,10,273,Credit Card,Completed,No,8
17847,07-03-2023,2438,639,1,10,470,COD,Completed,Yes,10
17848,30-08-2023,2808,378,3,25,215,COD,Completed,No,11
17849,04-11-2024,941,1048,5,30,73,COD,Completed,No,5
17850,23-11-2023,3164,1000,2,30,320,COD,Completed,No,9
17851,04-07-2023,903,269,4,30,332,UPI,Completed,No,2
17852,20-02-2022,3433,331,4,5,168,COD,Pending,No,2
17853,21-02-2023,1269,1254,4,15,408,Credit Card,Completed,No,6
17854,22-01-2022,24,109,2,30,309,Net Banking,Completed,No,2
17855,05-11-2024,4653,1212,2,30,437,Credit Card,Completed,Yes,1
17856,13-06-2023,2749,747,3,30,105,Credit Card,Completed,No,10
17857,18-02-2024,2451,1166,3,15,476,Debit Card,Completed,No,10
17858,18-12-2024,1397,1070,4,10,152,Credit Card,Completed,No,9
17859,16-12-2023,3358,243,5,30,84,Credit Card,Completed,No,11
17860,03-05-2024,3905,773,2,25,93,Net Banking,Completed,No,10
17861,24-01-2022,2489,141,5,5,492,Credit Card,Completed,No,10
17862,07-06-2024,3667,1176,3,30,440,Debit Card,Completed,No,11
17863,16-02-2024,1758,400,5,10,190,Credit Card,Pending,No,1
17864,08-01-2023,4978,541,1,5,122,Net Banking,Completed,No,3
17865,15-04-2024,1879,19,2,15,488,COD,Completed,No,8
17866,19-05-2022,2533,593,2,20,184,Debit Card,Completed,No,5
17867,24-03-2023,3515,1200,4,15,252,UPI,Completed,No,7
17868,29-11-2024,3774,221,4,20,40,UPI,Completed,No,5
17869,28-09-2022,2079,288,4,0,59,Debit Card,Completed,No,11
17870,19-04-2024,4662,583,1,25,400,UPI,Completed,Yes,7
17871,02-09-2024,2058,325,4,5,203,Debit Card,Pending,No,1
17872,11-03-2022,678,984,4,25,232,Net Banking,Completed,No,6
17873,25-06-2024,4947,952,2,30,251,Debit Card,Completed,No,10
17874,21-06-2024,2975,635,5,0,493,Debit Card,Completed,No,3
17875,23-07-2024,285,1441,2,5,433,Net Banking,Completed,No,5
17876,18-06-2024,2201,496,5,30,386,COD,Completed,No,9
17877,07-02-2024,4467,23,2,10,148,Net Banking,Completed,No,11
17878,17-08-2024,1841,462,1,25,468,Net Banking,Completed,No,2
17879,25-03-2022,1879,379,5,5,428,Debit Card,Completed,No,8
17880,25-02-2023,1611,189,1,20,230,COD,Completed,No,7
17881,12-04-2024,3963,449,2,0,91,Net Banking,Completed,No,10
17882,23-10-2022,4237,642,3,5,155,Net Banking,Completed,No,10
17883,10-02-2024,3160,349,1,10,58,COD,Completed,No,5
17884,02-04-2023,3499,698,4,30,86,Debit Card,Completed,No,7
17885,14-10-2024,2132,841,3,25,99,UPI,Pending,No,11
17886,17-08-2024,3315,28,2,15,281,Net Banking,Completed,No,11
17887,12-01-2023,1379,673,3,5,292,Debit Card,Completed,No,8
17888,28-06-2024,3078,1303,1,15,145,Debit Card,Pending,No,7
17889,23-05-2022,3015,799,3,0,104,Net Banking,Pending,No,5
17890,24-06-2022,3893,1072,2,0,309,Debit Card,Completed,No,3
17891,23-04-2022,1716,1407,3,30,393,Debit Card,Completed,No,7
17892,15-06-2024,453,1019,1,0,127,Debit Card,Completed,No,2
17893,04-05-2023,342,557,5,25,50,Debit Card,Completed,No,7
17894,03-01-2024,393,1242,5,15,201,Debit Card,Completed,No,1
17895,10-09-2022,1270,928,1,20,181,UPI,Completed,Yes,5
17896,24-09-2022,3051,307,2,25,375,UPI,Completed,No,6
17897,09-05-2024,4060,815,3,25,319,Credit Card,Completed,Yes,4
17898,20-12-2022,971,829,4,30,382,COD,Completed,No,9
17899,19-01-2023,2206,1202,1,30,264,Debit Card,Completed,No,5
17900,08-03-2022,4795,547,3,25,394,Credit Card,Completed,No,3
17901,13-04-2024,166,1445,2,0,446,UPI,Completed,No,6
17902,10-12-2022,255,1080,3,10,58,Net Banking,Completed,Yes,10
17903,12-08-2023,302,688,2,25,239,COD,Completed,Yes,3
17904,18-02-2023,3104,86,1,0,40,Net Banking,Completed,No,3
17905,02-12-2022,3841,660,3,10,116,Credit Card,Completed,No,2
17906,20-04-2023,2557,911,4,30,243,UPI,Completed,No,4
17907,30-01-2023,1506,574,4,20,290,Credit Card,Pending,No,3
17908,11-05-2023,1257,1038,3,30,463,Debit Card,Completed,No,5
17909,17-04-2022,2263,1129,1,10,63,Debit Card,Completed,No,7
17910,21-10-2022,4341,178,5,25,105,Debit Card,Completed,No,2
17911,18-03-2023,210,209,2,5,230,Net Banking,Completed,Yes,3
17912,16-04-2023,3794,1093,5,25,100,Net Banking,Completed,No,10
17913,01-06-2023,4522,911,2,15,41,Debit Card,Completed,Yes,5
17914,28-07-2023,3048,1016,2,20,404,UPI,Pending,No,3
17915,16-02-2024,981,1087,2,0,466,Credit Card,Completed,Yes,3
17916,16-02-2022,2120,1195,5,5,165,COD,Completed,Yes,5
17917,01-04-2024,3746,795,4,10,282,UPI,Completed,Yes,8
17918,26-02-2022,178,382,4,25,368,Net Banking,Completed,No,7
17919,13-02-2024,1547,829,4,25,255,Net Banking,Completed,No,4
17920,14-06-2023,2035,1334,1,5,63,Debit Card,Completed,No,7
17921,10-04-2023,299,748,5,30,169,COD,Completed,No,10
17922,05-01-2022,2568,167,2,5,159,COD,Completed,No,4
17923,27-03-2024,3567,1024,1,20,300,Net Banking,Completed,No,5
17924,06-12-2023,4040,629,1,5,436,UPI,Completed,No,7
17925,25-09-2022,275,233,5,20,316,Debit Card,Completed,No,2
17926,26-01-2023,2996,163,3,0,134,COD,Completed,No,9
17927,30-11-2023,53,593,3,5,372,COD,Completed,No,11
17928,15-06-2024,1424,504,4,0,469,UPI,Completed,No,10
17929,13-03-2024,1628,1289,4,20,221,Net Banking,Completed,Yes,5
17930,24-10-2023,489,506,4,30,357,Net Banking,Completed,No,7
17931,15-10-2022,2355,635,3,15,98,Credit Card,Completed,No,10
17932,18-09-2023,417,60,1,0,284,UPI,Completed,No,8
17933,05-07-2022,2557,1086,1,20,374,Debit Card,Completed,No,11
17934,07-10-2022,921,1130,1,10,244,Credit Card,Completed,No,4
17935,01-11-2024,1554,1168,4,5,353,Credit Card,Completed,No,10
17936,05-12-2023,2686,400,3,25,92,Credit Card,Completed,Yes,4
17937,12-05-2023,666,989,4,15,467,Debit Card,Completed,Yes,6
17938,14-09-2024,4102,544,2,10,42,Debit Card,Completed,No,11
17939,10-04-2022,2470,358,4,5,133,Debit Card,Completed,No,3
17940,09-03-2022,1475,487,2,0,361,Debit Card,Completed,No,5
17941,23-02-2024,338,247,2,20,367,Net Banking,Completed,No,7
17942,27-06-2023,3160,1256,3,20,418,UPI,Completed,No,3
17943,04-06-2023,269,38,1,10,417,Debit Card,Completed,No,7
17944,23-12-2024,1088,679,5,15,238,Credit Card,Failed,No,11
17945,20-11-2023,1294,446,4,30,248,UPI,Completed,No,4
17946,12-08-2023,657,1471,3,15,85,UPI,Completed,No,6
17947,24-12-2024,2829,16,4,20,71,Credit Card,Completed,Yes,7
17948,07-09-2024,3974,54,2,0,172,Net Banking,Completed,No,3
17949,29-11-2023,4958,749,1,10,306,COD,Completed,No,8
17950,18-05-2023,1337,18,1,10,72,COD,Completed,No,3
17951,07-08-2022,2357,772,5,25,51,Credit Card,Completed,No,3
17952,27-08-2022,1668,549,2,20,295,Debit Card,Completed,No,1
17953,01-12-2024,1826,1320,5,20,315,Net Banking,Completed,No,6
17954,21-01-2022,4031,1092,4,0,265,Net Banking,Completed,No,7
17955,09-06-2023,1213,1425,1,25,242,COD,Completed,No,2
17956,08-12-2022,2769,977,1,10,484,COD,Completed,No,1
17957,12-01-2024,4416,888,5,10,477,UPI,Completed,No,5
17958,18-12-2023,3059,688,2,15,159,UPI,Failed,No,8
17959,29-09-2023,445,19,1,15,43,Debit Card,Completed,No,4
17960,21-10-2022,1398,598,3,0,454,Debit Card,Completed,No,1
17961,20-12-2024,4382,747,3,30,175,Net Banking,Pending,No,2
17962,14-01-2022,2219,1473,2,30,274,COD,Completed,No,11
17963,26-10-2023,3677,309,2,10,188,UPI,Completed,No,5
17964,23-05-2023,2311,146,5,0,416,Credit Card,Completed,No,2
17965,28-06-2024,4041,807,2,20,291,COD,Completed,No,4
17966,20-04-2024,3607,1116,5,5,410,UPI,Completed,No,5
17967,12-09-2023,1828,1485,2,15,95,Net Banking,Pending,No,9
17968,28-09-2022,3220,1443,3,10,388,COD,Completed,No,8
17969,18-01-2024,4689,329,1,15,296,UPI,Failed,No,8
17970,14-11-2023,4512,1361,2,20,329,UPI,Completed,No,3
17971,03-03-2022,2073,1442,2,5,378,COD,Completed,No,11
17972,09-09-2024,4190,783,2,30,338,COD,Completed,No,10
17973,18-05-2024,2331,585,3,20,376,COD,Completed,No,8
17974,21-12-2024,686,871,4,15,104,Debit Card,Completed,No,6
17975,03-07-2024,4959,1099,2,25,373,UPI,Completed,No,2
17976,23-03-2024,685,984,3,10,42,Debit Card,Completed,No,1
17977,26-02-2022,2938,1109,1,25,157,COD,Completed,No,2
17978,05-01-2023,3712,703,3,20,175,Credit Card,Completed,No,10
17979,28-03-2022,341,338,2,10,351,Net Banking,Completed,No,3
17980,14-04-2023,4700,794,1,20,385,Net Banking,Completed,No,6
17981,24-09-2022,734,177,3,10,153,Net Banking,Pending,Yes,6
17982,12-12-2022,1497,772,5,0,442,UPI,Pending,No,11
17983,08-09-2022,3894,1474,2,30,357,Debit Card,Completed,No,11
17984,26-05-2023,2955,1169,4,30,479,Debit Card,Completed,No,5
17985,03-06-2022,1132,247,3,10,289,COD,Completed,Yes,6
17986,11-09-2024,4636,1153,4,5,359,COD,Completed,No,11
17987,12-03-2022,1733,589,3,30,326,Net Banking,Completed,No,2
17988,10-07-2022,3036,714,1,30,428,Credit Card,Completed,No,1
17989,30-10-2023,2714,1105,4,30,328,Net Banking,Completed,Yes,10
17990,01-04-2024,2480,631,2,15,186,COD,Completed,No,7
17991,29-04-2024,1420,1237,4,0,102,COD,Completed,No,5
17992,04-03-2023,1990,1393,2,25,360,Debit Card,Completed,No,10
17993,27-09-2022,4711,1131,1,20,55,UPI,Completed,No,2
17994,24-08-2024,488,649,2,20,485,Debit Card,Completed,No,3
17995,10-12-2024,3820,1119,3,25,201,Credit Card,Completed,No,7
17996,18-09-2024,1442,1123,2,15,120,COD,Completed,No,7
17997,23-11-2022,2391,906,4,25,164,Credit Card,Completed,No,8
17998,29-11-2024,1385,689,4,15,293,COD,Completed,No,9
17999,14-10-2024,2157,48,3,0,163,UPI,Completed,No,6
18000,20-02-2023,4945,176,2,0,204,Credit Card,Completed,No,11
18001,06-06-2022,4397,399,2,5,496,COD,Completed,No,3
18002,31-05-2023,1392,45,2,0,363,Credit Card,Completed,No,5
18003,19-11-2022,4801,1282,5,20,61,UPI,Pending,No,1
18004,27-09-2023,3143,314,5,30,286,Net Banking,Completed,No,11
18005,12-01-2024,269,166,4,25,345,Credit Card,Completed,No,9
18006,17-04-2024,3918,1016,4,25,144,Debit Card,Completed,No,3
18007,22-12-2022,1525,481,1,5,446,COD,Completed,No,3
18008,20-08-2022,478,881,2,15,121,Credit Card,Completed,No,7
18009,28-08-2024,4272,1496,4,10,221,Debit Card,Completed,No,9
18010,14-03-2024,239,699,1,30,472,Net Banking,Completed,No,9
18011,27-09-2023,610,609,5,0,300,COD,Completed,No,11
18012,08-09-2023,4588,191,4,10,93,Net Banking,Completed,No,7
18013,24-08-2022,4425,43,2,25,149,UPI,Completed,Yes,9
18014,24-05-2024,3398,772,4,30,448,Debit Card,Completed,Yes,8
18015,18-01-2022,4541,683,5,5,101,Debit Card,Completed,No,7
18016,26-04-2023,4538,237,1,15,94,Debit Card,Completed,No,8
18017,03-02-2023,4891,817,1,15,50,Net Banking,Completed,No,7
18018,10-01-2023,1832,532,1,0,92,Debit Card,Pending,No,4
18019,03-11-2024,4987,685,2,20,373,UPI,Completed,No,3
18020,14-01-2022,1155,657,4,25,360,UPI,Completed,No,3
18021,22-08-2024,1752,578,4,0,272,UPI,Completed,No,5
18022,10-01-2022,3599,1250,1,30,451,COD,Completed,No,7
18023,09-02-2022,2486,434,3,30,312,Credit Card,Completed,No,11
18024,26-10-2023,3339,454,5,0,217,COD,Completed,No,5
18025,10-06-2022,2334,1151,4,10,199,Credit Card,Completed,No,11
18026,26-03-2022,4387,642,5,10,390,Credit Card,Pending,No,2
18027,02-01-2023,4464,427,2,25,55,Credit Card,Completed,No,6
18028,15-12-2024,4582,1425,4,15,181,COD,Completed,No,10
18029,25-09-2024,168,73,2,15,334,Credit Card,Completed,No,9
18030,02-10-2023,3543,1172,2,20,112,UPI,Completed,No,3
18031,25-11-2023,4010,421,4,5,264,Debit Card,Completed,No,1
18032,12-06-2022,78,436,5,10,249,UPI,Completed,No,5
18033,04-11-2022,2899,282,4,5,343,Credit Card,Completed,No,3
18034,13-02-2022,1109,409,1,0,164,Net Banking,Completed,No,1
18035,29-10-2022,892,320,2,25,386,UPI,Completed,No,6
18036,23-11-2022,4757,1439,2,25,188,UPI,Completed,No,11
18037,08-01-2022,1225,926,5,25,265,UPI,Completed,Yes,1
18038,18-06-2022,4685,369,1,0,85,UPI,Completed,No,6
18039,28-09-2024,565,394,3,15,324,Credit Card,Completed,No,5
18040,10-01-2024,2860,1446,5,30,396,Net Banking,Completed,No,3
18041,02-09-2023,302,621,3,15,482,Credit Card,Completed,No,10
18042,21-01-2024,4390,1496,1,20,320,Debit Card,Pending,No,8
18043,11-07-2023,109,1122,2,30,451,Net Banking,Completed,No,11
18044,17-05-2022,2413,1396,1,5,207,Net Banking,Completed,No,8
18045,26-03-2024,2648,997,1,10,43,Credit Card,Completed,No,5
18046,19-07-2023,2726,1176,5,25,90,UPI,Completed,Yes,4
18047,21-12-2024,3339,1105,2,20,239,Net Banking,Pending,No,9
18048,17-10-2024,2141,1041,2,30,401,COD,Completed,No,11
18049,09-10-2022,4524,1094,2,0,479,UPI,Completed,No,4
18050,20-05-2022,4734,512,4,25,68,COD,Completed,No,9
18051,24-04-2022,3814,832,1,30,409,Net Banking,Completed,No,10
18052,06-07-2023,4201,874,2,15,237,COD,Completed,No,6
18053,11-04-2024,2257,238,4,25,156,Net Banking,Completed,No,4
18054,30-04-2024,3646,415,5,0,42,Net Banking,Completed,No,4
18055,27-09-2022,3060,57,4,0,88,COD,Completed,No,2
18056,13-08-2024,2522,1428,5,0,138,Credit Card,Completed,No,5
18057,17-10-2023,3418,1454,3,20,118,Debit Card,Completed,No,5
18058,06-02-2022,12,1154,1,25,301,COD,Completed,No,2
18059,20-07-2022,4745,617,4,30,276,Debit Card,Completed,No,1
18060,30-12-2023,3267,594,5,20,284,Net Banking,Completed,Yes,9
18061,17-12-2022,3146,50,3,10,265,Debit Card,Completed,No,11
18062,10-04-2024,875,470,2,25,85,Net Banking,Completed,No,10
18063,05-07-2024,2434,809,3,15,305,Net Banking,Completed,No,6
18064,02-06-2023,884,485,2,15,455,Net Banking,Completed,No,11
18065,19-07-2023,4651,332,5,10,485,Net Banking,Completed,No,7
18066,16-12-2022,3986,966,1,30,69,Debit Card,Completed,No,4
18067,15-04-2022,1580,145,3,30,451,COD,Completed,No,3
18068,16-04-2023,3772,206,5,5,242,COD,Completed,No,7
18069,26-03-2024,353,906,5,5,232,Debit Card,Completed,No,10
18070,24-04-2022,1507,90,5,15,214,COD,Completed,No,8
18071,12-09-2024,3488,1475,2,20,374,Credit Card,Completed,Yes,4
18072,30-12-2024,2852,170,1,25,122,Credit Card,Completed,No,2
18073,01-12-2023,2030,1262,3,20,154,Credit Card,Completed,No,4
18074,22-08-2023,1847,463,2,20,480,Debit Card,Completed,Yes,10
18075,22-01-2023,2391,1424,1,30,473,UPI,Completed,No,8
18076,18-02-2023,4031,1190,1,5,284,Credit Card,Completed,No,11
18077,28-01-2022,3439,654,2,15,295,Net Banking,Completed,No,1
18078,02-02-2024,2384,420,3,10,385,UPI,Completed,No,10
18079,05-11-2024,3368,397,2,25,185,Debit Card,Completed,No,1
18080,07-10-2024,4981,1211,1,5,344,UPI,Completed,No,4
18081,18-10-2022,1466,1288,3,5,156,UPI,Completed,Yes,7
18082,03-05-2023,2152,1111,5,0,276,Debit Card,Completed,No,2
18083,19-03-2023,3484,1257,5,30,254,Debit Card,Completed,No,11
18084,25-03-2024,574,309,4,15,52,Debit Card,Completed,No,8
18085,31-12-2024,775,715,4,25,394,UPI,Completed,No,2
18086,22-01-2022,3366,133,5,0,134,UPI,Completed,No,1
18087,22-05-2024,4339,1497,2,25,398,UPI,Completed,No,6
18088,11-04-2022,3931,304,4,0,59,UPI,Completed,No,4
18089,30-06-2022,2681,280,4,20,250,UPI,Completed,No,6
18090,16-06-2023,4961,201,3,25,477,Net Banking,Completed,No,4
18091,19-11-2023,2221,491,2,5,288,Debit Card,Completed,No,7
18092,01-07-2024,1440,298,2,5,403,Credit Card,Completed,Yes,6
18093,11-11-2022,714,1161,2,30,72,Net Banking,Completed,No,2
18094,15-04-2023,576,448,3,25,452,COD,Completed,No,2
18095,03-10-2022,2982,197,4,5,290,Credit Card,Completed,No,10
18096,01-04-2024,70,1115,3,25,101,UPI,Completed,No,5
18097,21-09-2024,3765,732,5,0,153,Credit Card,Completed,No,1
18098,04-06-2022,4939,61,1,25,340,Credit Card,Completed,No,9
18099,03-07-2023,2377,851,5,20,296,UPI,Completed,No,9
18100,24-12-2024,2206,72,5,30,270,Credit Card,Completed,No,1
18101,02-12-2023,918,823,4,30,117,Debit Card,Completed,Yes,4
18102,21-10-2024,2746,452,4,15,260,COD,Completed,No,1
18103,24-07-2022,743,199,1,20,338,Credit Card,Completed,No,6
18104,31-07-2024,4151,824,4,0,486,Debit Card,Completed,No,11
18105,15-01-2022,2534,283,2,30,164,COD,Completed,No,4
18106,15-07-2022,1838,1175,5,30,207,UPI,Completed,No,2
18107,18-01-2024,1377,1064,1,25,448,Debit Card,Completed,No,4
18108,01-04-2022,410,371,1,30,246,Net Banking,Completed,No,7
18109,07-08-2022,3008,477,4,5,340,COD,Pending,No,9
18110,04-06-2024,2953,58,1,30,46,Debit Card,Completed,No,6
18111,13-10-2024,4243,548,1,0,239,Net Banking,Completed,No,7
18112,16-09-2024,1680,1277,2,20,333,UPI,Pending,No,9
18113,28-09-2022,1715,714,5,25,180,Net Banking,Pending,No,5
18114,26-02-2022,1198,416,1,15,305,COD,Completed,No,7
